Country_code,Covid_Vaccine_Adm_Tot_A1D,Covid_Vaccine_Adm_Tot_Boost,Covid_Vaccine_Adm_Tot_Cps,Covid_Vaccine_Adm_Tot_Doses,Covid_Vaccine_Adm_Tot_Doses_Per100,Covid_Vaccine_Cov_Tot_A1D,Covid_Vaccine_Cov_Tot_Boost,Covid_Vaccine_Cov_Tot_Cps,Covid_Vaccine_Date_Intro_First,Covid_Vaccine_Date_Report_Tot_Last,Date_reported
LBY,2031276.0,23657.0,996091.0,3051024.0,44.0,30.0,,14.0,2021-04-11,2023-12-31,2022-01-30
LBY,2155965.0,71485.0,1089734.0,3317184.0,48.0,31.0,1.0,16.0,2021-04-11,2023-12-31,2022-02-27
LBY,2205597.0,92759.0,1135918.0,3434274.0,50.0,32.0,1.0,17.0,2021-04-11,2023-12-31,2022-03-27
LBY,2215144.0,97764.0,1141412.0,3454320.0,50.0,32.0,1.0,17.0,2021-04-11,2023-12-31,2022-04-24
LBY,2247796.0,114394.0,1169343.0,3531533.0,51.0,33.0,2.0,17.0,2021-04-11,2023-12-31,2022-05-29
LBY,2273020.0,134017.0,1193588.0,3600625.0,52.0,33.0,2.0,17.0,2021-04-11,2023-12-31,2022-06-26
LBY,2295395.0,165539.0,1218967.0,3618306.0,53.0,33.0,2.0,18.0,2021-04-11,2023-12-31,2022-07-31
LBY,2302542.0,173299.0,1225867.0,3620557.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2022-08-28
LBY,2308003.0,177336.0,1229735.0,3622736.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2022-09-25
LBY,2310804.0,180002.0,1231588.0,3624987.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2022-10-30
LBY,2312956.0,182623.0,1233347.0,3627166.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2022-11-27
LBY,2315179.0,185331.0,1235164.0,3629417.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2022-12-25
LBY,2316327.0,186729.0,1236102.0,3631669.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2023-01-29
LBY,2316327.0,186729.0,1236102.0,3633702.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2023-02-26
LBY,2316327.0,186729.0,1236102.0,3635954.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2023-03-26
LBY,2316327.0,186729.0,1236102.0,3638132.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2023-04-30
LBY,2316327.0,186729.0,1236102.0,3640384.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2023-05-28
LBY,2316327.0,186729.0,1236102.0,3642563.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2023-06-25
LBY,2316327.0,186729.0,1236102.0,3644814.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2023-07-30
LBY,2316327.0,186729.0,1236102.0,3647066.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2023-08-27
LBY,2316327.0,186729.0,1236102.0,3649244.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2023-09-24
LBY,2316327.0,186729.0,1236102.0,3651496.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2023-10-29
LBY,2316327.0,186729.0,1236102.0,3653384.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2023-11-26
LBY,2316327.0,186729.0,1236102.0,3653384.0,53.0,34.0,3.0,18.0,2021-04-11,2023-12-31,2023-12-31
LCA,806.0,,,806.0,,,,,2021-02-17,2023-12-29,2021-02-28
LCA,22125.0,,,22125.0,12.0,12.0,,,2021-02-17,2023-12-29,2021-03-28
LCA,24230.0,,1602.0,25832.0,14.0,13.0,,1.0,2021-02-17,2023-12-29,2021-04-25
LCA,27946.0,,18528.0,46474.0,25.0,15.0,,10.0,2021-02-17,2023-12-29,2021-05-30
LCA,30758.0,,21857.0,52615.0,29.0,17.0,,12.0,2021-02-17,2023-12-29,2021-06-27
LCA,32178.0,,24510.0,56688.0,31.0,18.0,,13.0,2021-02-17,2023-12-29,2021-07-25
LCA,37061.0,,27817.0,64877.0,35.0,20.0,,15.0,2021-02-17,2023-12-29,2021-08-29
LCA,45732.0,,32204.0,77936.0,42.0,25.0,,18.0,2021-02-17,2023-12-29,2021-09-26
LCA,51040.0,,41298.0,92338.0,50.0,28.0,,22.0,2021-02-17,2023-12-29,2021-10-31
LCA,54361.0,1418.0,46441.0,102220.0,56.0,30.0,1.0,25.0,2021-02-17,2023-12-29,2021-11-28
LCA,55518.0,3062.0,48944.0,107524.0,59.0,30.0,2.0,27.0,2021-02-17,2023-12-29,2021-12-26
LCA,56963.0,6168.0,51003.0,114134.0,62.0,31.0,3.0,28.0,2021-02-17,2023-12-29,2022-01-30
LCA,57622.0,6703.0,51912.0,116237.0,63.0,31.0,4.0,28.0,2021-02-17,2023-12-29,2022-02-27
LCA,58173.0,6908.0,52780.0,117861.0,64.0,32.0,4.0,29.0,2021-02-17,2023-12-29,2022-03-27
LCA,58847.0,7254.0,53531.0,119632.0,65.0,32.0,4.0,29.0,2021-02-17,2023-12-29,2022-04-24
LCA,59315.0,7472.0,53988.0,120774.0,66.0,32.0,4.0,29.0,2021-02-17,2023-12-29,2022-05-29
LCA,59596.0,7599.0,54301.0,121496.0,66.0,32.0,4.0,30.0,2021-02-17,2023-12-29,2022-06-26
LCA,59794.0,7717.0,54567.0,122078.0,66.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2022-07-31
LCA,59953.0,7792.0,54769.0,122513.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2022-08-28
LCA,59973.0,7799.0,54780.0,122552.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2022-09-25
LCA,60140.0,7866.0,54971.0,122977.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2022-10-30
LCA,60140.0,7866.0,54971.0,122977.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2022-11-27
LCA,60140.0,7866.0,54971.0,122977.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2022-12-25
LCA,60140.0,7866.0,54971.0,122977.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2023-01-29
LCA,60140.0,7866.0,54971.0,122977.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2023-02-26
LCA,60140.0,7866.0,54971.0,122977.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2023-03-26
LCA,60140.0,7866.0,54971.0,122977.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2023-04-30
LCA,60140.0,7866.0,54971.0,122977.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2023-05-28
LCA,60140.0,7866.0,54971.0,122977.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2023-06-25
LCA,60140.0,7866.0,54971.0,122977.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2023-07-30
LCA,60140.0,7866.0,54971.0,122977.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2023-08-27
LCA,60140.0,7866.0,54971.0,122977.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2023-09-24
LCA,60140.0,7866.0,54971.0,122977.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2023-10-29
LCA,60140.0,7866.0,54971.0,122977.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2023-11-26
LCA,60140.0,7866.0,54971.0,122977.0,67.0,33.0,4.0,30.0,2021-02-17,2023-12-29,2023-12-31
LIE,1587.0,1089.0,1567.0,4229.0,,,,,,,2021-01-31
LIE,3232.0,2218.0,3192.0,8614.0,,,,,,,2021-02-28
LIE,5054.0,3468.0,4991.0,13469.0,,,,,,,2021-03-28
LIE,6817.0,4678.0,6732.0,18168.0,,,,,,,2021-04-25
LIE,8639.0,5929.0,8531.0,23023.0,,,,,,,2021-05-30
LIE,10402.0,7138.0,10271.0,27721.0,,,,,,,2021-06-27
LIE,12224.0,8389.0,12070.0,32576.0,,,,,,,2021-07-25
LIE,14046.0,9639.0,13869.0,37431.0,,,,,,,2021-08-29
LIE,15809.0,10849.0,15610.0,42130.0,,,,,,,2021-09-26
LIE,17631.0,12099.0,17409.0,46985.0,,,,,,,2021-10-31
LIE,19394.0,13309.0,19150.0,51684.0,,,,,,,2021-11-28
LIE,21216.0,14559.0,20949.0,56539.0,,,,,,,2021-12-26
LIE,23037.0,15810.0,22748.0,61394.0,,,,,,,2022-01-30
LIE,24683.0,16939.0,24373.0,65779.0,,,,,,,2022-02-27
LIE,26505.0,18189.0,26172.0,70634.0,,,,,,,2022-03-27
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2022-04-24
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2022-05-29
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2022-06-26
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2022-07-31
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2022-08-28
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2022-09-25
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2022-10-30
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2022-11-27
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2022-12-25
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2023-01-29
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2023-02-26
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2023-03-26
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2023-04-30
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2023-05-28
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2023-06-25
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2023-07-30
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2023-08-27
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2023-09-24
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2023-10-29
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2023-11-26
LIE,26681.0,18310.0,26346.0,71104.0,,,,,,,2023-12-31
LKA,29458.0,,,29458.0,,,,,2021-01-29,2022-10-30,2021-01-31
LKA,474763.0,,,474763.0,2.0,2.0,,,2021-01-29,2022-10-30,2021-02-28
LKA,895116.0,,,895116.0,4.0,4.0,,,2021-01-29,2022-10-30,2021-03-28
LKA,933670.0,,149236.0,1082906.0,5.0,4.0,,1.0,2021-01-29,2022-10-30,2021-04-25
LKA,1727867.0,,349756.0,2077623.0,10.0,8.0,,2.0,2021-01-29,2022-10-30,2021-05-30
LKA,2854145.0,,1033652.0,3887797.0,18.0,13.0,,5.0,2021-01-29,2022-10-30,2021-06-27
LKA,9617301.0,,2261217.0,11878519.0,55.0,45.0,,11.0,2021-01-29,2022-10-30,2021-07-25
LKA,12468949.0,,8169232.0,20638181.0,96.0,58.0,,38.0,2021-01-29,2022-10-30,2021-08-29
LKA,14512246.0,,11776924.0,26289170.0,123.0,68.0,,55.0,2021-01-29,2022-10-30,2021-09-26
LKA,15521683.0,,13433953.0,28955636.0,135.0,72.0,,63.0,2021-01-29,2022-10-30,2021-10-31
LKA,15932194.0,,13749891.0,29682085.0,139.0,74.0,,64.0,2021-01-29,2022-10-30,2021-11-28
LKA,15991261.0,,13842766.0,29834027.0,139.0,75.0,,65.0,2021-01-29,2022-10-30,2021-12-26
LKA,16676234.0,5261005.0,13930315.0,35867554.0,168.0,78.0,25.0,65.0,2021-01-29,2022-10-30,2022-01-30
LKA,16903964.0,7193381.0,14177935.0,38275280.0,179.0,79.0,34.0,66.0,2021-01-29,2022-10-30,2022-02-27
LKA,17009973.0,7876068.0,14420938.0,39306979.0,184.0,79.0,37.0,67.0,2021-01-29,2022-10-30,2022-03-27
LKA,17052590.0,7964630.0,14453946.0,39471166.0,184.0,80.0,37.0,68.0,2021-01-29,2022-10-30,2022-04-24
LKA,17072205.0,7983646.0,14510353.0,39566204.0,185.0,80.0,37.0,68.0,2021-01-29,2022-10-30,2022-05-29
LKA,17095552.0,7996301.0,14546770.0,39638623.0,185.0,80.0,37.0,68.0,2021-01-29,2022-10-30,2022-06-26
LKA,17105584.0,8020391.0,14556040.0,39682015.0,185.0,80.0,37.0,68.0,2021-01-29,2022-10-30,2022-07-31
LKA,17114003.0,8102436.0,14605695.0,39822135.0,186.0,80.0,38.0,68.0,2021-01-29,2022-10-30,2022-08-28
LKA,17131073.0,8178812.0,14690204.0,40000089.0,187.0,80.0,38.0,69.0,2021-01-29,2022-10-30,2022-09-25
LKA,17143761.0,8220002.0,14752827.0,40116590.0,187.0,80.0,38.0,69.0,2021-01-29,2022-10-30,2022-10-30
LKA,17143761.0,8220002.0,14752827.0,40116590.0,187.0,80.0,38.0,69.0,2021-01-29,2022-10-30,2022-11-27
LKA,17143761.0,8220002.0,14752827.0,40116590.0,187.0,80.0,38.0,69.0,2021-01-29,2022-10-30,2022-12-25
LKA,17143761.0,8220002.0,14752827.0,40116590.0,187.0,80.0,38.0,69.0,2021-01-29,2022-10-30,2023-01-29
LKA,17143761.0,8220002.0,14752827.0,40116590.0,187.0,80.0,38.0,69.0,2021-01-29,2022-10-30,2023-02-26
LKA,17143761.0,8220002.0,14752827.0,40116590.0,187.0,80.0,38.0,69.0,2021-01-29,2022-10-30,2023-03-26
LKA,17143761.0,8220002.0,14752827.0,40116590.0,187.0,80.0,38.0,69.0,2021-01-29,2022-10-30,2023-04-30
LKA,17143761.0,8220002.0,14752827.0,40116590.0,187.0,80.0,38.0,69.0,2021-01-29,2022-10-30,2023-05-28
LKA,17143761.0,8220002.0,14752827.0,40116590.0,187.0,80.0,38.0,69.0,2021-01-29,2022-10-30,2023-06-25
LKA,17143761.0,8220002.0,14752827.0,40116590.0,187.0,80.0,38.0,69.0,2021-01-29,2022-10-30,2023-07-30
LKA,17143761.0,8220002.0,14752827.0,40116590.0,187.0,80.0,38.0,69.0,2021-01-29,2022-10-30,2023-08-27
LKA,17143761.0,8220002.0,14752827.0,40116590.0,187.0,80.0,38.0,69.0,2021-01-29,2022-10-30,2023-09-24
LKA,17143761.0,8220002.0,14752827.0,40116590.0,187.0,80.0,38.0,69.0,2021-01-29,2022-10-30,2023-10-29
LKA,17143761.0,8220002.0,14752827.0,40116590.0,187.0,80.0,38.0,69.0,2021-01-29,2022-10-30,2023-11-26
LKA,17143761.0,8220002.0,14752827.0,40116590.0,187.0,80.0,38.0,69.0,2021-01-29,2022-10-30,2023-12-31
LSO,,,,15818.0,1.0,,,,2021-03-10,2023-12-31,2021-03-28
LSO,17598.0,,,17598.0,1.0,1.0,,,2021-03-10,2023-12-31,2021-04-25
LSO,36637.0,,,36637.0,2.0,2.0,,,2021-03-10,2023-12-31,2021-05-30
LSO,36637.0,,18468.0,42261.0,2.0,2.0,,1.0,2021-03-10,2023-12-31,2021-06-27
LSO,39218.0,,32181.0,72948.0,3.0,2.0,,2.0,2021-03-10,2023-12-31,2021-07-25
LSO,74848.0,,59122.0,223655.0,10.0,3.0,,3.0,2021-03-10,2023-12-31,2021-08-29
LSO,326791.0,,318486.0,362104.0,17.0,15.0,,15.0,2021-03-10,2023-12-31,2021-09-26
LSO,516547.0,,502251.0,529638.0,25.0,24.0,,23.0,2021-03-10,2023-12-31,2021-10-31
LSO,609598.0,,600842.0,628944.0,29.0,28.0,,28.0,2021-03-10,2023-12-31,2021-11-28
LSO,782175.0,,727528.0,857925.0,40.0,37.0,,34.0,2021-03-10,2023-12-31,2021-12-26
LSO,782175.0,,727528.0,857925.0,40.0,37.0,,34.0,2021-03-10,2023-12-31,2022-01-30
LSO,782175.0,,727528.0,875573.0,41.0,37.0,,34.0,2021-03-10,2023-12-31,2022-02-27
LSO,834669.0,,730326.0,915264.0,43.0,39.0,,34.0,2021-03-10,2023-12-31,2022-03-27
LSO,933825.0,,735610.0,933825.0,44.0,44.0,,34.0,2021-03-10,2023-12-31,2022-04-24
LSO,938680.0,,739962.0,948906.0,44.0,44.0,,35.0,2021-03-10,2023-12-31,2022-05-29
LSO,945014.0,26450.0,847837.0,1054802.0,49.0,44.0,1.0,40.0,2021-03-10,2023-12-31,2022-06-26
LSO,951558.0,52603.0,856618.0,1089592.0,51.0,44.0,2.0,40.0,2021-03-10,2023-12-31,2022-07-31
LSO,958102.0,61789.0,872605.0,1102069.0,51.0,45.0,3.0,41.0,2021-03-10,2023-12-31,2022-08-28
LSO,964435.0,61789.0,885318.0,1102069.0,51.0,45.0,3.0,41.0,2021-03-10,2023-12-31,2022-09-25
LSO,970979.0,61789.0,898456.0,1102069.0,51.0,45.0,3.0,42.0,2021-03-10,2023-12-31,2022-10-30
LSO,996716.0,132586.0,924973.0,1249570.0,58.0,47.0,6.0,43.0,2021-03-10,2023-12-31,2022-11-27
LSO,999551.0,145816.0,926574.0,1277382.0,60.0,47.0,7.0,43.0,2021-03-10,2023-12-31,2022-12-25
LSO,1004189.0,159214.0,929937.0,1304996.0,61.0,47.0,7.0,43.0,2021-03-10,2023-12-31,2023-01-29
LSO,1010148.0,170820.0,934379.0,1325972.0,62.0,47.0,8.0,44.0,2021-03-10,2023-12-31,2023-02-26
LSO,1014073.0,177816.0,938088.0,1339097.0,63.0,47.0,8.0,44.0,2021-03-10,2023-12-31,2023-03-26
LSO,1014073.0,177816.0,938088.0,1339097.0,63.0,47.0,8.0,44.0,2021-03-10,2023-12-31,2023-04-30
LSO,1014073.0,177816.0,938088.0,1339097.0,63.0,47.0,8.0,44.0,2021-03-10,2023-12-31,2023-05-28
LSO,1014073.0,177816.0,938088.0,1339097.0,63.0,47.0,8.0,44.0,2021-03-10,2023-12-31,2023-06-25
LSO,1014073.0,177816.0,938088.0,1339097.0,63.0,47.0,8.0,44.0,2021-03-10,2023-12-31,2023-07-30
LSO,1014073.0,177816.0,938088.0,1339097.0,63.0,47.0,8.0,44.0,2021-03-10,2023-12-31,2023-08-27
LSO,1014073.0,177816.0,938088.0,1339097.0,63.0,47.0,8.0,44.0,2021-03-10,2023-12-31,2023-09-24
LSO,1014073.0,177816.0,938088.0,1339097.0,63.0,47.0,8.0,44.0,2021-03-10,2023-12-31,2023-10-29
LSO,1014073.0,177816.0,938088.0,1339097.0,63.0,47.0,8.0,44.0,2021-03-10,2023-12-31,2023-11-26
LSO,1014073.0,177816.0,938088.0,1339097.0,63.0,47.0,8.0,44.0,2021-03-10,2023-12-31,2023-12-31
LTU,81016.0,,44024.0,125040.0,4.0,3.0,,2.0,2020-12-23,2023-12-23,2021-01-31
LTU,187308.0,,78936.0,266244.0,10.0,7.0,,3.0,2020-12-23,2023-10-01,2021-02-28
LTU,338055.0,,152594.0,490649.0,18.0,12.0,,5.0,2020-12-23,2023-12-23,2021-03-28
LTU,661719.0,,272789.0,934508.0,33.0,24.0,,10.0,2020-12-23,2023-12-23,2021-04-25
LTU,1000807.0,,581971.0,1582778.0,57.0,36.0,,21.0,2020-12-23,2023-12-23,2021-05-30
LTU,1192836.0,,947938.0,2161564.0,77.0,43.0,,34.0,2020-12-23,2023-12-23,2021-06-27
LTU,1370092.0,,1134301.0,2504393.0,90.0,49.0,,41.0,2020-12-23,2023-12-23,2021-07-25
LTU,1602033.0,,1290684.0,2892716.0,104.0,57.0,,46.0,2020-12-23,2023-12-23,2021-08-29
LTU,1734788.0,,1430937.0,3166811.0,113.0,62.0,,51.0,2020-12-23,2023-12-23,2021-09-26
LTU,1811636.0,,1491396.0,3386178.0,121.0,65.0,,53.0,2020-12-23,2023-12-23,2021-10-31
LTU,1869070.0,,1525233.0,3689132.0,132.0,67.0,,55.0,2020-12-23,2023-12-23,2021-11-28
LTU,1914934.0,,1564107.0,4094293.0,147.0,69.0,,56.0,2020-12-23,2023-12-23,2021-12-26
LTU,1941692.0,122508.0,1873426.0,4401256.0,158.0,69.0,4.0,67.0,2020-12-23,2023-12-23,2022-01-30
LTU,1945679.0,869312.0,1892542.0,4438011.0,159.0,70.0,31.0,68.0,2020-12-23,2023-12-23,2022-02-27
LTU,1948035.0,879002.0,1896408.0,4453875.0,159.0,70.0,31.0,68.0,2020-12-23,2023-12-23,2022-03-27
LTU,1949934.0,886460.0,1899239.0,4466023.0,160.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2022-04-24
LTU,1951107.0,890033.0,1901087.0,4472584.0,160.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2022-05-29
LTU,1951736.0,891798.0,1902097.0,4475972.0,160.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2022-06-26
LTU,1952710.0,894202.0,1902952.0,4480190.0,160.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2022-07-31
LTU,1953778.0,895844.0,1903999.0,4484672.0,161.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2022-08-28
LTU,1954603.0,896987.0,1904844.0,4489157.0,161.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2022-09-25
LTU,1955085.0,898642.0,1905519.0,4503727.0,161.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2022-10-30
LTU,1955494.0,900181.0,1906002.0,4519346.0,162.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2022-11-27
LTU,1955740.0,901064.0,1906318.0,4526251.0,162.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2022-12-25
LTU,1956002.0,901562.0,1906527.0,4529624.0,162.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2023-01-29
LTU,1956186.0,901749.0,1906690.0,4530820.0,162.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2023-02-26
LTU,1956331.0,901894.0,1906846.0,4531641.0,162.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2023-03-26
LTU,1956420.0,901991.0,1906968.0,4532116.0,162.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2023-04-30
LTU,1956461.0,902037.0,1907033.0,4532342.0,162.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2023-05-28
LTU,1956471.0,902055.0,1907047.0,4532421.0,162.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2023-06-25
LTU,1956478.0,902070.0,1907053.0,4532480.0,162.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2023-07-30
LTU,1956485.0,902086.0,1907058.0,4532539.0,162.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2023-08-27
LTU,1956489.0,902100.0,1907061.0,4532628.0,162.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2023-09-24
LTU,1960786.0,902103.0,1907061.0,4532649.0,162.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2023-10-29
LTU,1960786.0,902103.0,1907061.0,4532649.0,162.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2023-11-26
LTU,1960786.0,902103.0,1907061.0,4532649.0,162.0,70.0,32.0,68.0,2020-12-23,2023-12-23,2023-12-31
LUX,14860.0,,4814.0,19674.0,3.0,2.0,,1.0,2020-12-30,2023-12-23,2021-01-31
LUX,30899.0,,11882.0,42782.0,7.0,5.0,,2.0,2020-12-30,2023-10-01,2021-02-28
LUX,70765.0,,21673.0,92438.0,15.0,11.0,,3.0,2020-12-30,2023-12-23,2021-03-28
LUX,143349.0,,53400.0,196749.0,31.0,23.0,,9.0,2020-12-30,2023-12-23,2021-04-25
LUX,231271.0,,132313.0,363584.0,58.0,37.0,,21.0,2020-12-30,2023-12-23,2021-05-30
LUX,328273.0,,208173.0,548699.0,88.0,52.0,,33.0,2020-12-30,2023-12-23,2021-06-27
LUX,363832.0,,303780.0,668742.0,107.0,58.0,,49.0,2020-12-30,2023-12-23,2021-07-25
LUX,374965.0,,327876.0,702841.0,112.0,60.0,,52.0,2020-12-30,2023-12-23,2021-08-29
LUX,383416.0,,336098.0,719514.0,115.0,61.0,,54.0,2020-12-30,2023-12-23,2021-09-26
LUX,422994.0,,366720.0,789280.0,126.0,68.0,,59.0,2020-12-30,2023-12-23,2021-10-31
LUX,435960.0,,379881.0,889569.0,142.0,70.0,,61.0,2020-12-30,2023-12-23,2021-11-28
LUX,452109.0,,391810.0,1039130.0,166.0,72.0,,63.0,2020-12-30,2023-12-23,2021-12-26
LUX,463974.0,14456.0,446486.0,1182650.0,189.0,74.0,2.0,71.0,2020-12-30,2023-12-23,2022-01-30
LUX,467735.0,334816.0,457607.0,1218804.0,195.0,75.0,53.0,73.0,2020-12-30,2023-12-23,2022-02-27
LUX,468624.0,349322.0,460901.0,1240321.0,198.0,75.0,56.0,74.0,2020-12-30,2023-12-23,2022-03-27
LUX,468951.0,359206.0,461779.0,1255353.0,201.0,75.0,57.0,74.0,2020-12-30,2023-12-23,2022-04-24
LUX,469114.0,361298.0,462066.0,1265155.0,202.0,75.0,58.0,74.0,2020-12-30,2023-12-23,2022-05-29
LUX,469182.0,363221.0,462395.0,1270931.0,203.0,75.0,58.0,74.0,2020-12-30,2023-12-23,2022-06-26
LUX,469185.0,365891.0,462539.0,1293986.0,207.0,75.0,58.0,74.0,2020-12-30,2023-12-23,2022-07-31
LUX,469188.0,366787.0,462542.0,1307078.0,209.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2022-08-28
LUX,469190.0,366946.0,462545.0,1313607.0,210.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2022-09-25
LUX,469193.0,367317.0,462549.0,1321331.0,211.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2022-10-30
LUX,469198.0,367782.0,462565.0,1330561.0,213.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2022-11-27
LUX,469205.0,368090.0,462599.0,1334430.0,213.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2022-12-25
LUX,469231.0,368293.0,462625.0,1336512.0,213.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-01-29
LUX,469243.0,368377.0,462647.0,1337117.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-02-26
LUX,469254.0,368443.0,462674.0,1337541.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-03-26
LUX,469262.0,368468.0,462694.0,1337688.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-04-30
LUX,469269.0,368480.0,462700.0,1337775.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-05-28
LUX,469274.0,368493.0,462705.0,1337829.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-06-25
LUX,469282.0,368507.0,462710.0,1337880.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-07-30
LUX,469284.0,368517.0,462713.0,1337910.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-08-27
LUX,469285.0,368526.0,462715.0,1337934.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-09-24
LUX,469285.0,368527.0,462715.0,1337940.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-10-29
LUX,469285.0,368527.0,462715.0,1337940.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-11-26
LUX,469285.0,368527.0,462715.0,1337940.0,214.0,75.0,59.0,74.0,2020-12-30,2023-12-23,2023-12-31
LVA,20693.0,,13097.0,33790.0,2.0,1.0,,1.0,2020-12-30,2023-12-23,2021-01-31
LVA,58303.0,,17702.0,76005.0,4.0,3.0,,1.0,2020-12-30,2023-08-13,2021-02-28
LVA,115694.0,,23889.0,139583.0,7.0,6.0,,1.0,2020-12-30,2023-12-23,2021-03-28
LVA,248438.0,,52931.0,301369.0,16.0,13.0,,3.0,2020-12-30,2023-12-23,2021-04-25
LVA,452914.0,,260375.0,713289.0,37.0,24.0,,14.0,2020-12-30,2023-12-23,2021-05-30
LVA,586928.0,,465047.0,1077396.0,56.0,31.0,,24.0,2020-12-30,2023-12-23,2021-06-27
